# Bin     Bin Center     Bin Content
  297       1288.331         0.509
  298       1291.392         0.496
  299       1294.409         0.516
  300       1297.416         0.469
  301       1300.410         0.464
  302       1303.392         0.518
  303       1306.363         0.508
  304       1309.323         0.519
  305       1312.311         0.510
  306       1315.287         0.527
  307       1318.214         0.516
  308       1321.129         0.508
  309       1324.034         0.497
  310       1326.927         0.496
  311       1329.811         0.506
  312       1332.683         0.506
  313       1335.545         0.529
  314       1338.396         0.505
  315       1341.276         0.473
  316       1344.145         0.494
  317       1346.962         0.488
  318       1349.757         0.496
  319       1352.532         0.503
  320       1355.304         0.498
  321       1358.085         0.508
  322       1360.913         -0.000
  323       1363.803         0.503
  324       1366.739         0.512
  325       1369.729         0.505
  326       1372.772         0.505
  327       1375.868         0.499
  328       1379.012         0.348
  329       1382.197         26.561
  330       1385.416         -1.823
  331       1388.658         0.003
  332       1391.913         0.027
  333       1395.170         -0.000
  334       1398.414         -2.513
  335       1401.638         35.454
  336       1404.833         0.000
  337       1407.988         0.011
  338       1411.095         49.005
  339       1414.148         571.458
  340       1417.140         -133.727
  341       1420.062         175.257
  342       1422.912         13.359
  343       1425.683         0.002
  344       1428.371         0.034
  345       1430.973         -0.000
  346       1433.489         -0.000
  347       1435.915         0.006
  348       1438.249         -0.313
  349       1440.494         0.156
  350       1442.657         0.000
  351       1444.739         -0.000
  352       1446.736         0.000
