# Bin     Bin Center     Bin Content
  297       1288.331         0.640
  298       1291.392         0.980
  299       1294.409         0.556
  300       1297.416         4.940
  301       1300.410         0.919
  302       1303.392         0.552
  303       1306.363         0.550
  304       1309.323         0.547
  305       1312.311         0.696
  306       1315.287         0.525
  307       1318.214         0.538
  308       1321.129         0.557
  309       1324.034         0.574
  310       1326.927         0.544
  311       1329.811         0.772
  312       1332.683         0.539
  313       1335.545         0.850
  314       1338.396         1.046
  315       1341.276         -4.256
  316       1344.145         1.589
  317       1346.962         0.519
  318       1349.757         0.551
  319       1352.532         0.502
  320       1355.304         0.679
  321       1358.085         0.662
  322       1360.913         -0.000
  323       1363.803         0.502
  324       1366.739         0.508
  325       1369.729         0.486
  326       1372.772         0.519
  327       1375.868         0.599
  328       1379.012         -0.023
  329       1382.197         -0.057
  330       1385.416         -0.007
  331       1388.658         0.000
  332       1391.913         -0.006
  333       1395.170         -0.000
  334       1398.414         -0.010
  335       1401.638         -0.377
  336       1404.833         -0.000
  337       1407.988         0.017
  338       1411.095         -4.651
  339       1414.148         -7.299
  340       1417.140         -1.674
  341       1420.062         -0.890
  342       1422.912         -0.509
  343       1425.683         0.001
  344       1428.371         0.104
  345       1430.973         -0.000
  346       1433.489         -0.000
  347       1435.915         -0.012
  348       1438.249         -0.003
  349       1440.494         -0.071
  350       1442.657         0.000
  351       1444.739         -0.004
  352       1446.736         -0.000
