# Bin     Bin Center     Bin Content
  298       1291.392         0.958
  299       1294.409         0.930
  300       1297.416         0.803
  301       1300.410         0.728
  302       1303.392         0.941
  303       1306.363         0.955
  304       1309.323         0.863
  305       1312.311         0.857
  306       1315.287         0.964
  307       1318.214         0.977
  308       1321.129         0.940
  309       1324.034         0.924
  310       1326.927         0.885
  311       1329.811         0.858
  312       1332.683         0.899
  313       1335.545         0.815
  314       1338.396         0.923
  315       1341.276         0.828
  316       1344.145         0.859
  317       1346.962         0.865
  318       1349.757         0.813
  319       1352.532         0.853
  320       1355.304         0.723
  321       1358.085         0.698
  322       1360.913         0.000
  323       1363.803         0.813
  324       1366.739         0.793
  325       1369.729         0.843
  326       1372.772         0.802
  327       1375.868         0.842
  328       1379.012         1.071
  329       1382.197         0.649
  330       1385.416         0.143
  331       1388.658         0.400
  332       1391.913         3.500
  333       1395.170         0.000
  334       1398.414         1.000
  335       1401.638         0.732
  336       1404.833         0.000
  337       1407.988         0.716
  338       1411.095         0.826
  339       1414.148         0.807
  340       1417.140         0.805
  341       1420.062         0.739
  342       1422.912         0.675
  343       1425.683         0.417
  344       1428.371         0.750
  345       1430.973         0.000
  346       1433.489         0.000
  347       1435.915         1.000
  348       1438.249         0.000
  349       1440.494         0.654
  350       1442.657         0.000
  351       1444.739         0.000
  352       1446.736         0.000
