# Bin     Bin Center     Bin Content
  298       1291.392         0.811
  299       1294.409         0.920
  300       1297.416         0.667
  301       1300.410         0.652
  302       1303.392         0.889
  303       1306.363         0.859
  304       1309.323         0.815
  305       1312.311         0.795
  306       1315.287         0.905
  307       1318.214         0.920
  308       1321.129         0.932
  309       1324.034         0.921
  310       1326.927         0.855
  311       1329.811         0.860
  312       1332.683         0.881
  313       1335.545         0.789
  314       1338.396         0.781
  315       1341.276         0.927
  316       1344.145         0.888
  317       1346.962         0.923
  318       1349.757         0.892
  319       1352.532         0.752
  320       1355.304         0.698
  321       1358.085         0.661
  322       1360.913         0.000
  323       1363.803         0.799
  324       1366.739         0.769
  325       1369.729         0.763
  326       1372.772         0.776
  327       1375.868         0.776
  328       1379.012         0.865
  329       1382.197         0.955
  330       1385.416         0.727
  331       1388.658         1.500
  332       1391.913         0.500
  333       1395.170         0.000
  334       1398.414         2.286
  335       1401.638         0.644
  336       1404.833         0.000
  337       1407.988         0.719
  338       1411.095         0.784
  339       1414.148         0.756
  340       1417.140         0.758
  341       1420.062         0.759
  342       1422.912         0.760
  343       1425.683         1.200
  344       1428.371         0.786
  345       1430.973         0.000
  346       1433.489         0.000
  347       1435.915         0.909
  348       1438.249         0.000
  349       1440.494         1.000
  350       1442.657         0.000
  351       1444.739         0.000
  352       1446.736         0.000
